  -93.1049        23    72.038   119.946    53.088   166.124
  -93.1049        21    72.038   119.578   52.9556    167.29
  -93.1049        19    72.038   119.243    52.834   168.466
  -93.1049        17    72.038   118.941   52.7236   169.652
  -93.1049        15    72.038   118.672   52.6245   170.848
  -93.1049        13    72.038   118.436   52.5372   172.051
  -93.1049        11    72.038   118.233   52.4618   173.262
  -93.1049         9    72.038   118.064   52.3987   174.479
  -93.1049         7    72.038   117.928   52.3479     175.7
  -93.1049         5    72.038   117.826   52.3097   176.926
  -93.1049         3    72.038   117.758   52.2842   178.154
  -93.1049         1    72.038   117.724   52.2714   179.385
  -93.1049        -1    72.038   117.724   52.2714  -179.385
  -93.1049        -3    72.038   117.758   52.2842  -178.154
  -93.1049        -5    72.038   117.826   52.3097  -176.926
  -93.1049        -7    72.038   117.928   52.3479    -175.7
  -93.1049        -9    72.038   118.064   52.3987  -174.479
  -93.1049       -11    72.038   118.233   52.4618  -173.262
  -93.1049       -13    72.038   118.436   52.5372  -172.051
  -93.1049       -15    72.038   118.672   52.6245  -170.848
  -93.1049       -17    72.038   118.941   52.7236  -169.652
  -93.1049       -19    72.038   119.243    52.834  -168.466
  -93.1049       -21    72.038   119.578   52.9556   -167.29
  -93.1049       -23    72.038   119.946    53.088  -166.124
  -93.1049       -25    72.038   120.345   53.2307   -164.97
  -93.1049       -27    72.038   120.777   53.3835  -163.828
  -93.1049       -29    72.038   121.239   53.5458  -162.699
  -93.1049       -31    72.038   121.733   53.7173  -161.584
  -94.1466        31   70.3308   121.536   54.6421   161.775
  -94.1466        29   70.3308   121.041   54.4757    162.88
  -94.1466        27   70.3308   120.578   54.3183   163.998
  -94.1466        25   70.3308   120.146   54.1703   165.129
  -94.1466        23   70.3308   119.746   54.0319   166.272
  -94.1466        21   70.3308   119.378   53.9036   167.426
  -94.1466        19   70.3308   119.042   53.7858    168.59
  -94.1466        17   70.3308   118.739   53.6787   169.764
  -94.1466        15   70.3308   118.469   53.5827   170.947
  -94.1466        13   70.3308   118.233   53.4981   172.138
  -94.1466        11   70.3308    118.03   53.4251   173.336
  -94.1466         9   70.3308    117.86   53.3639   174.539
  -94.1466         7   70.3308   117.724   53.3147   175.748
  -94.1466         5   70.3308   117.622   53.2777    176.96
  -94.1466         3   70.3308   117.554   53.2529   178.175
  -94.1466         1   70.3308    117.52   53.2406   179.391
  -94.1466        -1   70.3308    117.52   53.2406  -179.391
  -94.1466        -3   70.3308   117.554   53.2529  -178.175
  -94.1466        -5   70.3308   117.622   53.2777   -176.96
  -94.1466        -7   70.3308   117.724   53.3147  -175.748
  -94.1466        -9   70.3308    117.86   53.3639  -174.539
  -94.1466       -11   70.3308    118.03   53.4251  -173.336
  -94.1466       -13   70.3308   118.233   53.4981  -172.138
  -94.1466       -15   70.3308   118.469   53.5827  -170.947
  -94.1466       -17   70.3308   118.739   53.6787  -169.764
  -94.1466       -19   70.3308   119.042   53.7858   -168.59
  -94.1466       -21   70.3308   119.378   53.9036  -167.426
  -94.1466       -23   70.3308   119.746   54.0319  -166.272
  -94.1466       -25   70.3308   120.146   54.1703  -165.129
  -94.1466       -27   70.3308   120.578   54.3183  -163.998
  -94.1466       -29   70.3308   121.041   54.4757   -162.88
  -94.1466       -31   70.3308   121.536   54.6421  -161.775
  -95.1883        31   68.6235   121.371   55.5699   161.961
  -95.1883        29   68.6235   120.876   55.4087   163.056
  -95.1883        27   68.6235   120.412   55.2563   164.164
  -95.1883        25   68.6235   119.979   55.1129   165.284
  -95.1883        23   68.6235   119.578   54.9789   166.416
  -95.1883        21   68.6235    119.21   54.8547   167.559
  -95.1883        19   68.6235   118.874   54.7406   168.712
  -95.1883        17   68.6235   118.571   54.6369   169.874
  -95.1883        15   68.6235     118.3    54.544   171.045
  -95.1883        13   68.6235   118.064   54.4621   172.223
  -95.1883        11   68.6235    117.86   54.3914   173.408
  -95.1883         9   68.6235    117.69   54.3322   174.599
  -95.1883         7   68.6235   117.554   54.2846   175.794
  -95.1883         5   68.6235   117.452   54.2487   176.993
  -95.1883         3   68.6235   117.384   54.2248   178.195
  -95.1883         1   68.6235    117.35   54.2128   179.398
  -95.1883        -1   68.6235    117.35   54.2128  -179.398
  -95.1883        -3   68.6235   117.384   54.2248  -178.195
  -95.1883        -5   68.6235   117.452   54.2487  -176.993
  -95.1883        -7   68.6235   117.554   54.2846  -175.794
  -95.1883        -9   68.6235    117.69   54.3322  -174.599
  -95.1883       -11   68.6235    117.86   54.3914  -173.408
  -95.1883       -13   68.6235   118.064   54.4621  -172.223
  -95.1883       -15   68.6235     118.3    54.544  -171.045
  -95.1883       -17   68.6235   118.571   54.6369  -169.874
  -95.1883       -19   68.6235   118.874   54.7406  -168.712
  -95.1883       -21   68.6235    119.21   54.8547  -167.559
  -95.1883       -23   68.6235   119.578   54.9789  -166.416
  -95.1883       -25   68.6235   119.979   55.1129  -165.284
  -95.1883       -27   68.6235   120.412   55.2563  -164.164
  -95.1883       -29   68.6235   120.876   55.4087  -163.056
  -95.1883       -31   68.6235   121.371   55.5699  -161.961
  -96.2301        31   66.9162   121.239   56.5002   162.144
  -96.2301        29   66.9162   120.744   56.3443   163.229
  -96.2301        27   66.9162   120.279   56.1968   164.327
  -96.2301        25   66.9162   119.846    56.058   165.437
  -96.2301        23   66.9162   119.445   55.9284   166.558
  -96.2301        21   66.9162   119.076   55.8083    167.69
  -96.2301        19   66.9162   118.739   55.6979   168.831
  -96.2301        17   66.9162   118.436   55.5977   169.981
  -96.2301        15   66.9162   118.165   55.5078    171.14
  -96.2301        13   66.9162   117.928   55.4286   172.306
  -96.2301        11   66.9162   117.724   55.3603   173.479
  -96.2301         9   66.9162   117.554    55.303   174.657
  -96.2301         7   66.9162   117.418    55.257   175.839
  -96.2301         5   66.9162   117.316   55.2223   177.026
  -96.2301         3   66.9162   117.248   55.1992   178.214
  -96.2301         1   66.9162   117.213   55.1876   179.405
  -96.2301        -1   66.9162   117.213   55.1876  -179.405
  -96.2301        -3   66.9162   117.248   55.1992  -178.214
  -96.2301        -5   66.9162   117.316   55.2223  -177.026
  -96.2301        -7   66.9162   117.418    55.257  -175.839
  -96.2301        -9   66.9162   117.554    55.303  -174.657
  -96.2301       -11   66.9162   117.724   55.3603  -173.479
  -96.2301       -13   66.9162   117.928   55.4286  -172.306
  -96.2301       -15   66.9162   118.165   55.5078   -171.14
  -96.2301       -17   66.9162   118.436   55.5977  -169.981
  -96.2301       -19   66.9162   118.739   55.6979  -168.831
  -96.2301       -21   66.9162   119.076   55.8083   -167.69
  -96.2301       -23   66.9162   119.445   55.9284  -166.558
  -96.2301       -25   66.9162   119.846    56.058  -165.437
  -96.2301       -27   66.9162   120.279   56.1968  -164.327
  -96.2301       -29   66.9162   120.744   56.3443  -163.229
